transaction_id,customer_id,date,revenue,category,channel,payment_method,delivery_days,satisfaction_score,segment,region,age_group,month_num
T011151,C00840,2023-01-14,145.74,Home,Mobile App,Credit Card,4,4,Regular,South,60+,1
T014935,C01687,2023-01-14,52.49,Sports,Mobile App,Debit Card,5,3,Budget,West,46-60,1
T011611,C00406,2023-01-14,61.95,Home,Store,Wallet,6,2,Budget,East,36-45,1
T005693,C00751,2023-01-14,137.9,Electronics,Web,Credit Card,5,3,Premium,South,26-35,1
T003345,C00213,2023-01-14,273.58,Beauty,Mobile App,Credit Card,4,4,Regular,North,26-35,1
T010838,C00281,2023-01-14,6.9,Fashion,Web,Debit Card,3,4,Budget,North,18-25,1
T009569,C00858,2023-01-14,134.6,Beauty,Web,UPI,5,3,Regular,North,36-45,1
T012418,C01884,2023-01-14,31.59,Fashion,Web,Credit Card,2,5,Budget,North,26-35,1
T010100,C01798,2023-01-14,195.49,Sports,Web,UPI,5,3,Premium,North,36-45,1
T014221,C00839,2023-01-14,119.57,Fashion,Mobile App,Debit Card,6,1,Regular,East,18-25,1
T010332,C01269,2023-01-14,21.76,Fashion,Mobile App,Credit Card,5,3,Regular,East,26-35,1
T005607,C00154,2023-01-14,66.52,Electronics,Web,Credit Card,5,3,Regular,West,26-35,1
T002778,C01059,2023-01-14,56.69,Beauty,Web,UPI,2,4,Regular,North,60+,1
T009543,C01351,2023-01-15,28.0,Fashion,Mobile App,Debit Card,4,3,Budget,North,26-35,1
T004166,C00613,2023-01-15,56.24,Home,Mobile App,Credit Card,2,5,Regular,North,36-45,1
T013670,C01860,2023-01-15,17.66,Sports,Mobile App,Debit Card,3,4,Budget,West,26-35,1
T001928,C00821,2023-01-15,26.31,Electronics,Mobile App,Credit Card,3,4,Budget,West,26-35,1
T012794,C00674,2023-01-15,49.57,Beauty,Store,Credit Card,5,3,Regular,North,36-45,1
T010240,C01977,2023-01-15,22.29,Fashion,Web,Credit Card,5,3,Regular,South,26-35,1
T000088,C01349,2023-01-15,54.65,Fashion,Mobile App,Debit Card,3,4,Budget,South,60+,1
T014037,C01011,2023-01-15,70.34,Beauty,Store,Debit Card,4,3,Regular,South,36-45,1
T012144,C01477,2023-01-15,8.54,Home,Web,Credit Card,5,3,Budget,West,36-45,1
T004307,C01318,2023-01-15,30.22,Home,Mobile App,Wallet,3,4,Budget,North,36-45,1
T000851,C01237,2023-01-15,83.06,Electronics,Web,Credit Card,3,4,Budget,North,36-45,1
T014869,C00406,2023-01-15,38.98,Fashion,Web,UPI,7,2,Budget,East,36-45,1
T006038,C00707,2023-01-15,130.47,Home,Store,Credit Card,4,4,Regular,North,26-35,1
T006913,C01576,2023-01-15,73.65,Beauty,Store,Debit Card,6,3,Premium,South,26-35,1
T010631,C00181,2023-01-15,128.25,Beauty,Web,UPI,3,4,Regular,South,36-45,1
T006087,C00136,2023-01-15,296.61,Electronics,Mobile App,Debit Card,5,3,Regular,West,36-45,1
T010979,C01620,2023-01-15,47.62,Fashion,Web,Credit Card,4,4,Budget,North,46-60,1
T014136,C01946,2023-01-15,50.31,Sports,Store,UPI,2,4,Regular,North,26-35,1
T005531,C01478,2023-01-15,5.36,Electronics,Mobile App,Debit Card,3,5,Budget,South,18-25,1
T012564,C00030,2023-01-15,217.14,Fashion,Store,UPI,7,1,Premium,East,36-45,1
T009857,C00215,2023-01-15,28.18,Beauty,Mobile App,Credit Card,6,2,Budget,East,26-35,1
T001453,C01653,2023-01-15,48.15,Sports,Mobile App,Credit Card,2,5,Regular,West,18-25,1
T012694,C00372,2023-01-15,236.77,Beauty,Web,Credit Card,2,4,Premium,West,60+,1
T014631,C00680,2023-01-15,100.75,Home,Web,Credit Card,6,3,Budget,South,36-45,1
T012895,C00267,2023-01-16,41.41,Home,Web,Credit Card,7,2,Regular,East,60+,1
T011106,C00357,2023-01-16,397.27,Electronics,Web,UPI,4,3,Premium,West,26-35,1
T008551,C00874,2023-01-16,194.61,Fashion,Mobile App,Credit Card,3,5,Regular,South,18-25,1
T003803,C00660,2023-01-16,43.56,Electronics,Store,Debit Card,7,1,Regular,East,26-35,1
T002518,C01789,2023-01-16,58.73,Electronics,Web,Wallet,2,4,Premium,North,36-45,1
T010753,C00940,2023-01-16,156.42,Beauty,Web,UPI,5,2,Regular,North,36-45,1
T000254,C00419,2023-01-16,211.79,Home,Store,Credit Card,2,4,Regular,North,26-35,1
T005882,C00269,2023-01-16,485.61,Electronics,Mobile App,UPI,5,3,Regular,North,36-45,1
T009100,C01975,2023-01-16,182.63,Home,Mobile App,Wallet,3,4,Regular,North,26-35,1
T003448,C01815,2023-01-16,185.43,Fashion,Web,Debit Card,3,4,Premium,North,18-25,1
T007492,C01732,2023-01-16,55.14,Electronics,Mobile App,Credit Card,3,5,Regular,West,36-45,1
T012146,C01797,2023-01-16,66.98,Home,Web,Debit Card,5,3,Budget,South,26-35,1
T014174,C01476,2023-01-16,182.79,Fashion,Store,Credit Card,3,4,Regular,West,26-35,1
T004122,C01282,2023-01-16,15.77,Electronics,Web,Credit Card,5,3,Budget,North,60+,1
T000804,C01133,2023-01-16,179.38,Electronics,Web,UPI,3,4,Premium,West,36-45,1
T006512,C00112,2023-01-17,56.23,Electronics,Web,Credit Card,3,5,Premium,North,36-45,1
T009146,C01299,2023-01-17,224.93,Home,Mobile App,UPI,3,4,Regular,South,46-60,1
T002465,C01080,2023-01-17,58.81,Fashion,Web,Credit Card,2,5,Budget,West,26-35,1
T003965,C00093,2023-01-17,50.08,Home,Mobile App,Debit Card,5,3,Budget,North,36-45,1
T000074,C00934,2023-01-17,60.24,Electronics,Store,Credit Card,4,4,Regular,South,36-45,1
T008309,C01139,2023-01-17,41.27,Electronics,Mobile App,Credit Card,3,4,Regular,South,36-45,1
T000980,C01737,2023-01-17,143.08,Sports,Store,UPI,6,2,Regular,East,26-35,1
T008081,C01051,2023-01-17,76.36,Fashion,Web,Credit Card,2,4,Budget,North,26-35,1
T012009,C00184,2023-01-17,60.99,Electronics,Mobile App,UPI,6,2,Budget,South,18-25,1
T012028,C01939,2023-01-17,139.53,Beauty,Mobile App,UPI,2,4,Regular,North,36-45,1
T003209,C01583,2023-01-17,148.79,Beauty,Store,Credit Card,4,3,Regular,South,18-25,1
T000004,C00749,2023-01-17,87.98,Home,Web,Credit Card,4,3,Budget,West,46-60,1
T008752,C01575,2023-01-17,50.8,Sports,Web,Credit Card,4,3,Regular,West,26-35,1
T009315,C01802,2023-01-17,32.32,Sports,Web,UPI,2,4,Budget,West,18-25,1
T009730,C00046,2023-01-17,264.8,Beauty,Web,Debit Card,5,2,Regular,East,18-25,1
T005418,C01267,2023-01-17,52.04,Fashion,Web,Debit Card,4,3,Regular,South,18-25,1
T005864,C00444,2023-01-17,68.58,Fashion,Mobile App,Wallet,2,5,Regular,West,36-45,1
T010279,C01972,2023-01-17,46.16,Beauty,Web,Debit Card,4,3,Budget,South,26-35,1
T014276,C01653,2023-01-17,145.42,Fashion,Store,Credit Card,3,4,Regular,West,18-25,1
T013289,C00087,2023-01-17,55.64,Beauty,Mobile App,UPI,5,3,Budget,North,18-25,1
T010368,C01631,2023-01-17,191.8,Home,Mobile App,UPI,5,3,Budget,East,60+,1
T009442,C00556,2023-01-17,74.11,Home,Web,Wallet,4,4,Regular,West,36-45,1
T002562,C00330,2023-01-18,97.67,Home,Store,Credit Card,2,5,Regular,North,36-45,1
T000243,C01729,2023-01-18,93.01,Electronics,Web,Debit Card,2,5,Budget,North,36-45,1
T011245,C00203,2023-01-18,216.91,Fashion,Mobile App,Credit Card,4,4,Premium,South,36-45,1
T011258,C00244,2023-01-18,107.41,Fashion,Web,Wallet,4,4,Regular,West,18-25,1
T011963,C00060,2023-01-18,34.64,Fashion,Mobile App,Credit Card,3,5,Regular,South,26-35,1
T012621,C01223,2023-01-18,53.17,Electronics,Web,Credit Card,5,3,Regular,North,26-35,1
T005951,C01319,2023-01-18,271.77,Home,Mobile App,Wallet,3,4,Premium,West,36-45,1
T008226,C00295,2023-01-18,155.11,Home,Mobile App,UPI,2,5,Premium,North,18-25,1
T005815,C01995,2023-01-18,65.14,Electronics,Web,UPI,5,4,Budget,South,36-45,1
T012755,C01313,2023-01-18,129.38,Beauty,Web,Debit Card,6,3,Regular,East,46-60,1
T013320,C00717,2023-01-18,143.57,Fashion,Web,UPI,4,3,Budget,East,36-45,1
T008267,C01881,2023-01-18,97.35,Fashion,Web,UPI,3,3,Regular,South,26-35,1
T008276,C00624,2023-01-18,150.59,Sports,Mobile App,UPI,4,4,Regular,West,18-25,1
T001595,C01213,2023-01-18,247.95,Beauty,Web,Debit Card,4,4,Premium,North,26-35,1
T010442,C00671,2023-01-18,160.07,Home,Mobile App,Debit Card,6,3,Premium,East,18-25,1
T001912,C00549,2023-01-18,53.92,Sports,Mobile App,UPI,3,4,Regular,South,36-45,1
T000617,C00987,2023-01-18,319.5,Electronics,Web,Credit Card,3,3,Regular,North,46-60,1
T008335,C01094,2023-01-18,94.43,Beauty,Web,UPI,4,3,Regular,West,46-60,1
T014727,C00730,2023-01-18,352.35,Home,Web,Credit Card,6,2,Premium,South,36-45,1
T004412,C00027,2023-01-19,217.48,Beauty,Web,Credit Card,5,4,Premium,East,36-45,1
T001528,C01218,2023-01-19,56.29,Sports,Web,UPI,2,4,Regular,North,18-25,1
T008887,C00098,2023-01-19,14.81,Sports,Store,UPI,6,3,Regular,East,26-35,1
T002188,C00511,2023-01-19,8.01,Electronics,Web,Wallet,5,3,Regular,North,46-60,1
T013895,C01273,2023-01-19,18.85,Fashion,Mobile App,Wallet,4,4,Budget,East,60+,1
T005971,C01060,2023-01-19,58.35,Home,Web,Debit Card,2,4,Regular,West,18-25,1
T003322,C01611,2023-01-19,27.64,Sports,Web,Debit Card,6,2,Budget,East,18-25,1
T006983,C01128,2023-01-19,124.08,Electronics,Web,Wallet,4,3,Regular,North,46-60,1
T000105,C00869,2023-01-19,143.72,Fashion,Web,Wallet,2,5,Budget,North,36-45,1
T007109,C01102,2023-01-19,6.01,Sports,Web,Debit Card,6,3,Budget,East,36-45,1
T007172,C01687,2023-01-19,24.69,Home,Web,Credit Card,5,3,Budget,West,46-60,1
T005382,C01157,2023-01-19,339.2,Home,Web,UPI,2,5,Premium,West,26-35,1
T011682,C01826,2023-01-19,51.15,Electronics,Store,Credit Card,3,4,Regular,North,36-45,1
T014010,C01556,2023-01-19,44.97,Beauty,Web,Credit Card,6,2,Regular,East,46-60,1
T014509,C00288,2023-01-19,112.21,Sports,Mobile App,Debit Card,5,3,Regular,South,60+,1
T003520,C00044,2023-01-19,13.04,Electronics,Store,UPI,2,4,Budget,North,26-35,1
T013920,C00982,2023-01-19,43.31,Electronics,Store,UPI,2,5,Budget,North,36-45,1
T002122,C00468,2023-01-19,52.87,Home,Web,Wallet,5,3,Budget,North,36-45,1
T014380,C01027,2023-01-19,23.75,Electronics,Mobile App,Debit Card,3,3,Budget,West,36-45,1
T001340,C00056,2023-01-19,66.75,Fashion,Web,Debit Card,6,3,Budget,East,36-45,1
T005082,C00606,2023-01-19,79.28,Home,Mobile App,UPI,3,4,Regular,South,26-35,1
T007685,C00283,2023-01-19,24.52,Sports,Web,Credit Card,3,4,Regular,South,36-45,1
T000205,C01661,2023-01-19,29.12,Home,Web,UPI,6,3,Regular,South,60+,1
T005090,C00812,2023-01-19,7.4,Fashion,Store,Credit Card,6,2,Budget,East,26-35,1
T002866,C01560,2023-01-19,51.2,Electronics,Web,Wallet,6,3,Budget,South,46-60,1
T006244,C00024,2023-01-19,192.37,Beauty,Mobile App,UPI,5,3,Regular,North,60+,1
T009208,C01110,2023-01-19,111.12,Sports,Mobile App,Debit Card,5,3,Premium,East,36-45,1
T009188,C01812,2023-01-19,26.07,Fashion,Web,Credit Card,6,3,Budget,South,36-45,1
T005102,C00020,2023-01-19,118.21,Home,Store,Debit Card,7,2,Regular,East,26-35,1
T010265,C00031,2023-01-20,41.97,Fashion,Store,Credit Card,5,4,Regular,North,60+,1
T004809,C00351,2023-01-20,296.22,Electronics,Mobile App,UPI,7,2,Regular,East,36-45,1
T008457,C00139,2023-01-20,295.11,Fashion,Web,Debit Card,2,5,Regular,North,36-45,1
T007181,C01066,2023-01-20,17.85,Home,Mobile App,Credit Card,3,4,Budget,North,46-60,1
T014818,C01796,2023-01-20,209.45,Beauty,Web,UPI,5,3,Premium,East,36-45,1
T002462,C00504,2023-01-20,6.2,Electronics,Web,Credit Card,3,3,Budget,West,60+,1
T008285,C00923,2023-01-20,97.99,Fashion,Mobile App,Credit Card,5,3,Budget,West,36-45,1
T001654,C01636,2023-01-20,93.65,Fashion,Web,Debit Card,4,3,Regular,South,18-25,1
T011353,C00320,2023-01-20,31.75,Fashion,Web,Credit Card,5,3,Regular,South,18-25,1
T014861,C00453,2023-01-20,78.68,Fashion,Mobile App,Debit Card,5,3,Regular,East,36-45,1
T013312,C00690,2023-01-20,200.38,Fashion,Store,UPI,5,3,Premium,South,36-45,1
T000278,C00426,2023-01-21,82.56,Beauty,Store,Credit Card,4,3,Regular,West,26-35,1
T004562,C01347,2023-01-21,68.07,Beauty,Store,UPI,5,4,Regular,North,26-35,1
T001292,C00187,2023-01-21,1.07,Fashion,Store,Wallet,3,3,Budget,West,26-35,1
T011066,C00520,2023-01-21,139.56,Electronics,Store,Credit Card,4,3,Premium,East,26-35,1
T009939,C00447,2023-01-21,56.55,Fashion,Store,Debit Card,3,4,Budget,North,46-60,1
T002554,C00338,2023-01-21,88.53,Electronics,Mobile App,UPI,3,3,Budget,South,18-25,1
T000869,C00709,2023-01-21,180.25,Electronics,Web,Credit Card,3,4,Regular,North,46-60,1
T010514,C00855,2023-01-21,18.67,Home,Mobile App,Credit Card,2,5,Regular,North,46-60,1
T007096,C01063,2023-01-21,106.41,Home,Web,Credit Card,7,3,Budget,East,36-45,1
T005136,C00367,2023-01-21,93.53,Fashion,Mobile App,Credit Card,4,4,Budget,North,18-25,1
T000836,C00574,2023-01-21,161.63,Fashion,Web,Debit Card,3,4,Regular,South,36-45,1
T004734,C01195,2023-01-21,52.32,Electronics,Store,Debit Card,5,2,Premium,South,26-35,1
T011967,C00022,2023-01-21,205.71,Home,Web,UPI,4,3,Premium,East,36-45,1
T010969,C01879,2023-01-21,95.56,Fashion,Web,UPI,6,3,Regular,East,26-35,1
T000834,C00566,2023-01-21,40.52,Home,Mobile App,UPI,3,4,Regular,North,36-45,1
T012184,C00193,2023-01-21,36.15,Fashion,Mobile App,Debit Card,5,3,Budget,East,26-35,1
T000306,C00111,2023-01-21,58.37,Fashion,Web,Credit Card,3,4,Regular,North,46-60,1
T011977,C00193,2023-01-21,81.67,Home,Mobile App,Credit Card,5,3,Budget,East,26-35,1
T010931,C01043,2023-01-21,54.53,Beauty,Web,UPI,4,3,Regular,North,26-35,1
T005674,C01349,2023-01-21,16.59,Fashion,Web,Credit Card,6,2,Budget,South,60+,1
T006157,C00926,2023-01-22,115.98,Sports,Mobile App,Credit Card,5,3,Premium,West,36-45,1
T010229,C01939,2023-01-22,327.16,Home,Web,Credit Card,3,4,Regular,North,36-45,1
T007532,C01797,2023-01-22,47.1,Beauty,Mobile App,UPI,5,2,Budget,South,26-35,1
T008606,C01285,2023-01-22,148.13,Electronics,Mobile App,Debit Card,4,3,Regular,South,18-25,1
T006884,C01025,2023-01-22,16.68,Fashion,Web,Debit Card,4,4,Budget,North,26-35,1
T007281,C00244,2023-01-22,85.69,Fashion,Web,UPI,2,4,Regular,West,18-25,1
T006764,C01888,2023-01-22,21.79,Home,Web,Credit Card,7,2,Regular,East,18-25,1
T000052,C00050,2023-01-22,207.6,Sports,Web,Credit Card,2,5,Premium,North,18-25,1
T010387,C01456,2023-01-22,52.02,Home,Mobile App,UPI,3,4,Budget,North,46-60,1
T003497,C01462,2023-01-22,73.15,Fashion,Store,Credit Card,5,4,Regular,North,36-45,1
T008315,C00118,2023-01-22,413.35,Sports,Store,Credit Card,4,4,Premium,East,36-45,1
T012147,C01023,2023-01-22,24.93,Beauty,Web,Wallet,6,3,Budget,East,46-60,1
T007236,C01026,2023-01-22,145.78,Electronics,Mobile App,Credit Card,6,2,Regular,South,36-45,1
T002338,C01438,2023-01-22,26.68,Beauty,Mobile App,UPI,6,1,Budget,East,36-45,1
T006638,C01031,2023-01-22,499.5,Fashion,Web,Credit Card,2,5,Premium,North,60+,1
T013855,C00680,2023-01-22,30.16,Beauty,Web,Credit Card,4,3,Budget,South,36-45,1
T007757,C01940,2023-01-22,195.75,Electronics,Web,Credit Card,4,4,Premium,South,46-60,1
T003222,C01896,2023-01-22,97.03,Fashion,Mobile App,UPI,5,4,Budget,West,18-25,1
T013856,C01479,2023-01-22,21.38,Fashion,Mobile App,Debit Card,4,4,Budget,South,26-35,1
T010505,C00322,2023-01-22,23.92,Fashion,Store,Credit Card,7,3,Budget,East,60+,1
T011434,C01635,2023-01-22,241.75,Sports,Web,Debit Card,5,4,Budget,North,36-45,1
T011014,C01887,2023-01-22,283.13,Fashion,Store,UPI,4,3,Premium,West,36-45,1
T008594,C00687,2023-01-23,41.23,Home,Mobile App,Wallet,4,3,Regular,North,18-25,1
T002460,C00619,2023-01-23,55.45,Electronics,Web,Wallet,2,4,Budget,West,60+,1
T001875,C00558,2023-01-23,182.7,Fashion,Mobile App,Debit Card,2,4,Premium,North,36-45,1
T010174,C00197,2023-01-23,16.75,Fashion,Mobile App,Credit Card,4,4,Budget,South,60+,1
T014653,C00706,2023-01-23,11.23,Beauty,Mobile App,UPI,2,5,Budget,West,26-35,1
T009385,C00593,2023-01-23,92.23,Fashion,Mobile App,Credit Card,5,3,Premium,East,26-35,1
T002942,C01081,2023-01-23,58.88,Sports,Mobile App,Credit Card,4,3,Budget,East,46-60,1
T000408,C01050,2023-01-23,398.78,Fashion,Web,Wallet,4,3,Premium,North,26-35,1
T012970,C01397,2023-01-23,92.21,Sports,Mobile App,Credit Card,4,3,Regular,West,60+,1
T000221,C00568,2023-01-23,64.02,Home,Web,UPI,2,4,Regular,North,26-35,1
T001942,C00006,2023-01-23,183.13,Electronics,Web,Debit Card,5,3,Premium,East,46-60,1
T008500,C00872,2023-01-23,140.86,Beauty,Store,UPI,2,4,Regular,West,26-35,1
T008022,C00296,2023-01-23,233.07,Electronics,Web,Wallet,5,3,Regular,North,26-35,1
T007545,C01437,2023-01-23,121.15,Fashion,Web,UPI,2,4,Regular,North,26-35,1
T012844,C01721,2023-01-23,125.31,Sports,Store,Credit Card,6,3,Premium,South,60+,1
T004145,C01036,2023-01-23,117.19,Electronics,Mobile App,Credit Card,4,4,Regular,North,46-60,1
T001541,C01791,2023-01-23,63.48,Home,Web,Credit Card,2,5,Premium,North,60+,1
T010269,C01574,2023-01-23,50.98,Electronics,Store,Credit Card,3,4,Budget,West,36-45,1
T007845,C01610,2023-01-24,102.94,Sports,Mobile App,Wallet,4,3,Regular,West,46-60,1
T013997,C01432,2023-01-24,115.21,Electronics,Mobile App,Credit Card,4,4,Regular,West,60+,1
T009276,C01371,2023-01-24,51.06,Home,Web,Credit Card,2,4,Budget,North,26-35,1
T012279,C00511,2023-01-24,97.73,Fashion,Store,Debit Card,2,4,Regular,North,46-60,1
T006899,C01877,2023-01-24,351.79,Sports,Mobile App,Debit Card,5,4,Regular,North,36-45,1
T008025,C00278,2023-01-24,204.25,Home,Store,Credit Card,3,5,Regular,South,26-35,1
T000709,C01769,2023-01-24,116.82,Fashion,Store,Credit Card,5,3,Regular,North,46-60,1
T001413,C00102,2023-01-24,189.17,Fashion,Web,Wallet,5,3,Regular,South,26-35,1
T010992,C00165,2023-01-24,565.03,Fashion,Mobile App,Debit Card,5,2,Premium,South,60+,1
T014176,C00254,2023-01-24,107.85,Beauty,Mobile App,UPI,5,3,Regular,West,36-45,1
T013724,C01665,2023-01-24,86.29,Fashion,Web,UPI,7,2,Budget,East,36-45,1
T011926,C00440,2023-01-24,556.41,Fashion,Web,UPI,3,4,Premium,North,46-60,1
T011491,C01028,2023-01-24,41.94,Beauty,Mobile App,Debit Card,7,2,Budget,East,18-25,1
T011917,C00349,2023-01-24,62.73,Beauty,Mobile App,UPI,4,3,Regular,East,18-25,1
T007609,C01686,2023-01-24,41.67,Fashion,Mobile App,UPI,4,3,Budget,East,60+,1
T012497,C01051,2023-01-24,41.82,Fashion,Mobile App,Debit Card,5,3,Budget,North,26-35,1
T011764,C00442,2023-01-25,72.08,Home,Store,Debit Card,6,2,Budget,South,46-60,1
T006757,C01803,2023-01-25,172.2,Electronics,Store,Credit Card,5,2,Regular,West,36-45,1
T008012,C00427,2023-01-25,85.73,Fashion,Store,Credit Card,2,4,Regular,North,18-25,1
T006674,C01940,2023-01-25,85.71,Electronics,Store,Wallet,4,4,Premium,South,46-60,1
T007592,C00029,2023-01-25,19.67,Electronics,Web,UPI,4,3,Regular,North,18-25,1
T003589,C01260,2023-01-25,46.48,Home,Web,Credit Card,2,5,Regular,West,36-45,1
T006493,C01688,2023-01-25,120.43,Fashion,Mobile App,Wallet,6,2,Regular,South,26-35,1
T006553,C01870,2023-01-25,144.58,Fashion,Mobile App,UPI,4,3,Budget,North,46-60,1
T014528,C00107,2023-01-25,101.11,Fashion,Web,UPI,3,4,Regular,West,26-35,1
T011129,C00258,2023-01-25,359.79,Fashion,Store,Debit Card,4,3,Regular,South,26-35,1
T012748,C00665,2023-01-25,153.14,Fashion,Web,Credit Card,6,3,Premium,East,36-45,1
T012781,C01807,2023-01-25,87.0,Fashion,Mobile App,UPI,6,2,Regular,South,46-60,1
T008549,C00976,2023-01-25,80.25,Sports,Mobile App,Credit Card,2,5,Regular,North,26-35,1
T009922,C00553,2023-01-25,48.61,Fashion,Mobile App,Credit Card,4,4,Regular,West,18-25,1
T013927,C00389,2023-01-25,37.83,Fashion,Mobile App,Credit Card,5,2,Budget,East,26-35,1
T010536,C01813,2023-01-26,86.56,Electronics,Mobile App,UPI,3,4,Regular,North,46-60,1
T004816,C01031,2023-01-26,103.77,Sports,Web,UPI,3,4,Premium,North,60+,1
T000907,C01976,2023-01-26,113.37,Home,Web,Debit Card,2,5,Budget,West,36-45,1
T012454,C01476,2023-01-26,128.61,Beauty,Web,Wallet,5,3,Regular,West,26-35,1
T014899,C01707,2023-01-26,83.92,Fashion,Web,Credit Card,4,3,Regular,East,26-35,1
T000337,C01079,2023-01-26,251.33,Beauty,Web,Wallet,5,3,Regular,North,26-35,1
T014916,C00347,2023-01-26,60.04,Fashion,Mobile App,Debit Card,4,4,Regular,East,26-35,1
T003656,C00063,2023-01-26,8.89,Fashion,Web,Credit Card,4,3,Budget,West,18-25,1
T013207,C00204,2023-01-26,19.47,Fashion,Mobile App,Wallet,5,3,Budget,North,60+,1
T013410,C01808,2023-01-26,188.62,Fashion,Mobile App,UPI,3,4,Premium,South,46-60,1
T011726,C00280,2023-01-26,21.85,Fashion,Web,Credit Card,5,2,Budget,North,26-35,1
T001996,C00086,2023-01-26,264.45,Fashion,Web,Credit Card,6,2,Regular,South,60+,1
T008792,C01208,2023-01-26,56.09,Fashion,Mobile App,UPI,5,3,Regular,East,46-60,1
T014415,C01867,2023-01-26,307.3,Sports,Web,Credit Card,3,5,Premium,South,36-45,1
T009648,C00426,2023-01-26,34.41,Sports,Web,Credit Card,3,3,Regular,West,26-35,1
T010476,C01581,2023-01-26,93.38,Beauty,Mobile App,Debit Card,6,3,Regular,South,26-35,1
T006159,C01572,2023-01-26,148.13,Sports,Store,Wallet,5,3,Premium,South,36-45,1
T011382,C01559,2023-01-26,28.78,Electronics,Store,UPI,3,4,Budget,North,26-35,1
T008577,C01331,2023-01-26,244.72,Beauty,Store,Credit Card,4,4,Regular,East,36-45,1
T008214,C01453,2023-01-27,80.61,Fashion,Mobile App,Credit Card,7,2,Budget,East,36-45,1
T008305,C00125,2023-01-27,33.38,Beauty,Web,Credit Card,2,5,Regular,West,36-45,1
T014066,C01457,2023-01-27,120.25,Home,Mobile App,Credit Card,5,3,Regular,South,36-45,1
T013382,C01933,2023-01-27,59.93,Electronics,Store,Credit Card,6,3,Regular,East,18-25,1
T009091,C01776,2023-01-27,37.63,Sports,Mobile App,UPI,5,3,Regular,West,26-35,1
T009472,C01045,2023-01-27,69.01,Home,Mobile App,UPI,5,3,Budget,East,36-45,1
T001362,C00684,2023-01-27,111.3,Fashion,Web,Debit Card,6,3,Regular,South,26-35,1
T011774,C00219,2023-01-27,60.19,Home,Mobile App,UPI,2,5,Regular,West,46-60,1
T001374,C01677,2023-01-27,307.69,Home,Store,Debit Card,5,3,Premium,North,46-60,1
T013274,C01628,2023-01-27,92.19,Fashion,Mobile App,Debit Card,3,5,Regular,West,18-25,1
T008681,C00348,2023-01-27,410.55,Electronics,Web,Debit Card,3,5,Premium,South,46-60,1
T000454,C00433,2023-01-27,136.5,Beauty,Web,Debit Card,2,5,Regular,West,46-60,1
T010296,C00065,2023-01-27,21.13,Fashion,Mobile App,Wallet,2,5,Regular,North,36-45,1
T011300,C01783,2023-01-27,127.78,Home,Web,UPI,5,2,Regular,North,36-45,1
T006358,C00152,2023-01-27,132.26,Sports,Store,Credit Card,3,4,Regular,North,60+,1
T003907,C00158,2023-01-27,65.11,Sports,Mobile App,Credit Card,6,4,Budget,South,26-35,1
T003842,C01295,2023-01-27,59.37,Sports,Web,UPI,5,3,Budget,West,26-35,1
T001925,C00341,2023-01-27,19.17,Electronics,Store,UPI,7,2,Regular,East,36-45,1
T009580,C00795,2023-01-27,202.54,Electronics,Mobile App,UPI,5,3,Premium,South,36-45,1
T000503,C00405,2023-01-27,138.96,Fashion,Mobile App,Debit Card,4,4,Regular,East,18-25,1
T003811,C01718,2023-01-28,124.7,Electronics,Store,Credit Card,3,3,Regular,North,60+,1
T014354,C00249,2023-01-28,30.1,Electronics,Web,UPI,4,3,Budget,East,36-45,1
T006568,C01295,2023-01-28,34.58,Sports,Mobile App,Credit Card,2,4,Budget,West,26-35,1
T013596,C00445,2023-01-28,40.78,Beauty,Web,Credit Card,6,2,Budget,South,36-45,1
